,mushroom_id,class,cap_shape,cap_surface,cap_color,bruises,odor,gill_attachment,gill_spacing,gill_size,gill_color,stalk_shape,stalk_surface_above_ring,stalk_surface_below_ring,stalk_color_above_ring,stalk_color_below_ring,veil_color,ring_number,ring_type,spore_print_color,population,habitat
5368,5369,poisonous,flat,smooth,white,yes,foul,free,close,broad,chocolate,tapering,smooth,smooth,white,white,white,one,pendant,chocolate,scattered,urban
5369,5370,poisonous,flat,smooth,pink,yes,none,free,close,broad,white,enlarging,smooth,smooth,white,white,white,two,pendant,green,several,meadows
5370,5371,poisonous,flat,scaly,yellow,no,foul,free,close,broad,chocolate,enlarging,silky,silky,pink,brown,white,one,large,chocolate,solitary,grasses
5371,5372,edible,knobbed,smooth,pink,yes,none,free,close,broad,white,enlarging,smooth,smooth,white,red,white,two,evanescent,white,clustered,waste
5372,5373,poisonous,convex,smooth,buff,yes,foul,free,close,broad,chocolate,tapering,smooth,smooth,white,white,white,one,pendant,chocolate,scattered,grasses
5373,5374,poisonous,convex,smooth,white,yes,foul,free,close,broad,pink,tapering,fibrous,smooth,white,white,white,one,pendant,chocolate,scattered,grasses
5374,5375,poisonous,convex,smooth,white,yes,foul,free,close,broad,chocolate,tapering,fibrous,fibrous,white,white,white,one,pendant,chocolate,scattered,grasses
5375,5376,poisonous,convex,scaly,brown,no,foul,free,close,narrow,buff,tapering,smooth,smooth,white,white,white,one,evanescent,white,several,woods
5376,5377,poisonous,bell,scaly,pink,yes,none,free,close,broad,green,enlarging,smooth,smooth,white,white,white,two,pendant,green,several,meadows
5377,5378,poisonous,convex,smooth,buff,yes,foul,free,close,broad,chocolate,tapering,fibrous,smooth,white,white,white,one,pendant,chocolate,scattered,urban
5378,5379,edible,convex,scaly,pink,yes,none,free,close,broad,white,enlarging,smooth,smooth,white,white,white,two,evanescent,white,clustered,waste
5379,5380,poisonous,convex,scaly,brown,no,spicy,free,close,narrow,buff,tapering,smooth,silky,pink,white,white,one,evanescent,white,several,paths
5380,5381,poisonous,convex,scaly,yellow,no,foul,free,close,broad,pink,enlarging,silky,silky,brown,buff,white,one,large,chocolate,several,paths
5381,5382,poisonous,convex,smooth,white,yes,foul,free,close,broad,pink,tapering,smooth,fibrous,white,white,white,one,pendant,chocolate,several,urban
5382,5383,edible,flat,scaly,buff,yes,none,free,close,broad,red,enlarging,smooth,smooth,red,white,white,two,evanescent,white,clustered,waste
5383,5384,poisonous,flat,smooth,buff,yes,foul,free,close,broad,white,tapering,fibrous,smooth,white,white,white,one,pendant,chocolate,several,urban
5384,5385,edible,convex,fibrous,cinnamon,no,none,free,crowded,narrow,white,enlarging,fibrous,fibrous,white,brown,white,one,evanescent,white,several,leaves
5385,5386,edible,flat,smooth,pink,yes,none,free,close,broad,red,enlarging,smooth,smooth,white,red,white,two,evanescent,white,clustered,waste
5386,5387,edible,convex,scaly,brown,no,none,free,crowded,narrow,white,enlarging,fibrous,fibrous,white,brown,white,one,evanescent,white,several,leaves
5387,5388,edible,flat,smooth,pink,yes,none,free,close,broad,white,enlarging,smooth,smooth,red,red,white,two,evanescent,white,clustered,waste
5388,5389,poisonous,flat,smooth,gray,yes,foul,free,close,broad,white,tapering,smooth,smooth,white,white,white,one,pendant,chocolate,several,urban
5389,5390,edible,knobbed,smooth,red,yes,none,free,close,broad,white,enlarging,smooth,smooth,white,red,white,two,evanescent,white,clustered,waste
5390,5391,edible,knobbed,scaly,red,yes,none,free,close,broad,white,enlarging,smooth,smooth,white,red,white,two,evanescent,white,clustered,waste
5391,5392,poisonous,flat,smooth,white,yes,foul,free,close,broad,pink,tapering,smooth,fibrous,white,white,white,one,pendant,chocolate,several,grasses
5392,5393,edible,knobbed,smooth,buff,yes,none,free,close,broad,red,enlarging,smooth,smooth,red,white,white,two,evanescent,white,clustered,waste
5393,5394,poisonous,convex,smooth,buff,yes,foul,free,close,broad,pink,tapering,fibrous,fibrous,white,white,white,one,pendant,chocolate,several,grasses
5394,5395,poisonous,bell,scaly,yellow,no,none,free,close,narrow,white,enlarging,silky,scaly,white,yellow,white,one,evanescent,white,several,woods
5395,5396,poisonous,convex,smooth,white,yes,foul,free,close,broad,chocolate,tapering,smooth,smooth,white,white,white,one,pendant,chocolate,scattered,urban
5396,5397,poisonous,convex,fibrous,yellow,no,foul,free,close,broad,chocolate,enlarging,silky,silky,brown,pink,white,one,large,chocolate,several,grasses
5397,5398,poisonous,flat,scaly,yellow,no,foul,free,close,broad,pink,enlarging,silky,silky,pink,brown,white,one,large,chocolate,solitary,paths
5398,5399,poisonous,bell,fibrous,brown,no,none,free,close,narrow,white,enlarging,silky,scaly,white,yellow,white,one,evanescent,white,several,woods
5399,5400,poisonous,flat,scaly,yellow,no,foul,free,close,broad,pink,enlarging,silky,silky,pink,pink,white,one,large,chocolate,solitary,paths
5400,5401,poisonous,flat,scaly,yellow,no,foul,free,close,broad,pink,enlarging,silky,silky,buff,buff,white,one,large,chocolate,several,paths
5401,5402,edible,flat,scaly,cinnamon,no,none,free,crowded,narrow,white,enlarging,smooth,smooth,white,brown,white,one,evanescent,white,several,leaves
5402,5403,poisonous,convex,scaly,red,no,fishy,free,close,narrow,buff,tapering,silky,silky,pink,white,white,one,evanescent,white,several,woods
5403,5404,poisonous,flat,smooth,white,yes,foul,free,close,broad,chocolate,tapering,smooth,smooth,white,white,white,one,pendant,chocolate,scattered,grasses
5404,5405,poisonous,convex,scaly,brown,no,foul,free,close,narrow,buff,tapering,silky,silky,white,white,white,one,evanescent,white,several,paths
5405,5406,poisonous,bell,scaly,pink,yes,none,free,close,broad,green,enlarging,smooth,smooth,white,white,white,two,pendant,green,several,grasses
5406,5407,poisonous,flat,scaly,yellow,no,foul,free,close,broad,gray,enlarging,silky,silky,pink,pink,white,one,large,chocolate,solitary,woods
5407,5408,poisonous,convex,smooth,buff,yes,foul,free,close,broad,white,tapering,smooth,fibrous,white,white,white,one,pendant,chocolate,scattered,grasses
5408,5409,poisonous,flat,scaly,yellow,no,foul,free,close,broad,gray,enlarging,silky,silky,brown,buff,white,one,large,chocolate,several,paths
5409,5410,poisonous,flat,smooth,buff,yes,foul,free,close,broad,pink,tapering,fibrous,smooth,white,white,white,one,pendant,chocolate,scattered,grasses
5410,5411,poisonous,flat,smooth,buff,yes,foul,free,close,broad,chocolate,tapering,smooth,smooth,white,white,white,one,pendant,chocolate,scattered,urban
5411,5412,poisonous,convex,scaly,brown,no,fishy,free,close,narrow,buff,tapering,silky,silky,pink,pink,white,one,evanescent,white,several,paths
5412,5413,poisonous,flat,scaly,yellow,no,foul,free,close,broad,chocolate,enlarging,silky,silky,pink,brown,white,one,large,chocolate,several,paths
5413,5414,edible,convex,smooth,brown,yes,none,free,close,broad,red,enlarging,smooth,smooth,white,white,white,two,evanescent,white,clustered,waste
5414,5415,poisonous,flat,scaly,yellow,no,foul,free,close,broad,gray,enlarging,silky,silky,brown,buff,white,one,large,chocolate,several,grasses
5415,5416,edible,flat,smooth,buff,yes,none,free,close,broad,red,enlarging,smooth,smooth,white,red,white,two,evanescent,white,clustered,waste
5416,5417,edible,flat,smooth,red,yes,none,free,close,broad,white,enlarging,smooth,smooth,red,white,white,two,evanescent,white,clustered,waste
5417,5418,edible,convex,smooth,brown,yes,none,free,close,broad,red,enlarging,smooth,smooth,red,red,white,two,evanescent,white,clustered,waste
5418,5419,poisonous,flat,smooth,white,yes,foul,free,close,broad,pink,tapering,fibrous,smooth,white,white,white,one,pendant,chocolate,several,urban
5419,5420,poisonous,flat,scaly,yellow,no,foul,free,close,broad,chocolate,enlarging,silky,silky,buff,pink,white,one,large,chocolate,several,woods
5420,5421,edible,flat,smooth,pink,yes,none,free,close,broad,red,enlarging,smooth,smooth,red,white,white,two,evanescent,white,clustered,waste
5421,5422,edible,convex,smooth,red,yes,none,free,close,broad,white,enlarging,smooth,smooth,white,red,white,two,evanescent,white,clustered,waste
5422,5423,poisonous,flat,scaly,yellow,no,foul,free,close,broad,gray,enlarging,silky,silky,buff,brown,white,one,large,chocolate,several,woods
5423,5424,poisonous,bell,scaly,buff,yes,none,free,close,broad,gray,enlarging,smooth,smooth,white,white,white,two,pendant,green,several,meadows
5424,5425,poisonous,flat,smooth,buff,yes,foul,free,close,broad,chocolate,tapering,smooth,fibrous,white,white,white,one,pendant,chocolate,scattered,urban
5425,5426,poisonous,flat,smooth,gray,yes,foul,free,close,broad,white,tapering,fibrous,smooth,white,white,white,one,pendant,chocolate,scattered,grasses
5426,5427,poisonous,convex,smooth,buff,yes,foul,free,close,broad,pink,tapering,smooth,smooth,white,white,white,one,pendant,chocolate,scattered,grasses
5427,5428,poisonous,convex,fibrous,yellow,no,foul,free,close,broad,chocolate,enlarging,silky,silky,pink,brown,white,one,large,chocolate,solitary,paths
5428,5429,poisonous,flat,smooth,white,yes,foul,free,close,broad,white,tapering,smooth,smooth,white,white,white,one,pendant,chocolate,scattered,grasses
5429,5430,poisonous,convex,smooth,gray,yes,foul,free,close,broad,white,tapering,fibrous,smooth,white,white,white,one,pendant,chocolate,scattered,urban
5430,5431,edible,flat,scaly,green,no,none,free,close,narrow,chocolate,enlarging,smooth,fibrous,white,white,white,one,flaring,chocolate,solitary,woods
5431,5432,poisonous,flat,scaly,yellow,no,foul,free,close,broad,pink,enlarging,silky,silky,buff,pink,white,one,large,chocolate,several,grasses
5432,5433,poisonous,convex,scaly,brown,no,foul,free,close,narrow,buff,tapering,smooth,silky,white,white,white,one,evanescent,white,several,woods
5433,5434,poisonous,convex,smooth,buff,yes,foul,free,close,broad,white,tapering,fibrous,smooth,white,white,white,one,pendant,chocolate,scattered,grasses
5434,5435,edible,convex,fibrous,cinnamon,no,none,free,crowded,narrow,white,enlarging,fibrous,smooth,white,brown,white,one,evanescent,white,several,leaves
5435,5436,poisonous,convex,smooth,gray,yes,foul,free,close,broad,chocolate,tapering,fibrous,smooth,white,white,white,one,pendant,chocolate,several,urban
5436,5437,edible,convex,scaly,purple,no,none,free,close,narrow,pink,enlarging,smooth,fibrous,white,white,white,one,flaring,chocolate,solitary,woods
5437,5438,poisonous,convex,fibrous,yellow,no,foul,free,close,broad,chocolate,enlarging,silky,silky,buff,brown,white,one,large,chocolate,several,paths
5438,5439,poisonous,flat,fibrous,gray,no,foul,free,close,broad,pink,enlarging,silky,silky,pink,pink,white,one,large,chocolate,several,grasses
5439,5440,poisonous,flat,scaly,white,yes,none,free,close,broad,gray,enlarging,smooth,smooth,white,white,white,two,pendant,green,several,meadows
5440,5441,poisonous,convex,scaly,brown,no,fishy,free,close,narrow,buff,tapering,silky,silky,pink,white,white,one,evanescent,white,several,woods
5441,5442,poisonous,convex,scaly,brown,no,spicy,free,close,narrow,buff,tapering,silky,silky,white,pink,white,one,evanescent,white,several,leaves
5442,5443,poisonous,convex,scaly,gray,no,foul,free,close,broad,chocolate,enlarging,silky,silky,pink,brown,white,one,large,chocolate,several,paths
5443,5444,edible,convex,scaly,pink,yes,none,free,close,broad,red,enlarging,smooth,smooth,red,red,white,two,evanescent,white,clustered,waste
5444,5445,poisonous,flat,smooth,gray,yes,foul,free,close,broad,white,tapering,fibrous,fibrous,white,white,white,one,pendant,chocolate,scattered,grasses
5445,5446,poisonous,convex,smooth,buff,yes,foul,free,close,broad,white,tapering,smooth,fibrous,white,white,white,one,pendant,chocolate,several,grasses
5446,5447,poisonous,convex,scaly,brown,no,fishy,free,close,narrow,buff,tapering,silky,smooth,white,white,white,one,evanescent,white,several,paths
5447,5448,poisonous,convex,smooth,gray,yes,foul,free,close,broad,chocolate,tapering,fibrous,smooth,white,white,white,one,pendant,chocolate,scattered,urban
5448,5449,poisonous,convex,scaly,brown,no,fishy,free,close,narrow,buff,tapering,silky,smooth,white,pink,white,one,evanescent,white,several,paths
5449,5450,poisonous,flat,smooth,white,yes,foul,free,close,broad,pink,tapering,fibrous,fibrous,white,white,white,one,pendant,chocolate,scattered,grasses
5450,5451,poisonous,convex,smooth,gray,yes,foul,free,close,broad,white,tapering,smooth,smooth,white,white,white,one,pendant,chocolate,several,urban
5451,5452,poisonous,convex,smooth,gray,yes,foul,free,close,broad,white,tapering,smooth,fibrous,white,white,white,one,pendant,chocolate,scattered,grasses
5452,5453,poisonous,flat,scaly,yellow,no,foul,free,close,broad,gray,enlarging,silky,silky,pink,pink,white,one,large,chocolate,several,paths
5453,5454,poisonous,flat,scaly,yellow,no,foul,free,close,broad,pink,enlarging,silky,silky,brown,brown,white,one,large,chocolate,several,paths
5454,5455,poisonous,flat,scaly,gray,no,foul,free,close,broad,pink,enlarging,silky,silky,buff,brown,white,one,large,chocolate,solitary,grasses
5455,5456,poisonous,convex,scaly,yellow,no,foul,free,close,broad,gray,enlarging,silky,silky,brown,pink,white,one,large,chocolate,solitary,grasses
5456,5457,poisonous,convex,smooth,gray,yes,foul,free,close,broad,white,tapering,fibrous,fibrous,white,white,white,one,pendant,chocolate,scattered,urban
5457,5458,poisonous,flat,smooth,buff,yes,foul,free,close,broad,pink,tapering,fibrous,fibrous,white,white,white,one,pendant,chocolate,scattered,urban
5458,5459,poisonous,flat,smooth,white,yes,foul,free,close,broad,chocolate,tapering,fibrous,smooth,white,white,white,one,pendant,chocolate,scattered,urban
5459,5460,poisonous,flat,fibrous,gray,no,foul,free,close,broad,pink,enlarging,silky,silky,pink,brown,white,one,large,chocolate,solitary,grasses
5460,5461,poisonous,flat,smooth,buff,yes,foul,free,close,broad,chocolate,tapering,fibrous,fibrous,white,white,white,one,pendant,chocolate,scattered,grasses
5461,5462,poisonous,convex,scaly,brown,no,spicy,free,close,narrow,buff,tapering,smooth,silky,white,pink,white,one,evanescent,white,several,woods
5462,5463,poisonous,convex,smooth,white,yes,foul,free,close,broad,white,tapering,smooth,smooth,white,white,white,one,pendant,chocolate,scattered,grasses
5463,5464,edible,knobbed,smooth,red,yes,none,free,close,broad,red,enlarging,smooth,smooth,red,white,white,two,evanescent,white,clustered,waste
5464,5465,poisonous,flat,scaly,buff,yes,none,free,close,broad,white,enlarging,smooth,smooth,white,white,white,two,pendant,green,several,meadows
5465,5466,poisonous,convex,scaly,brown,no,fishy,free,close,narrow,buff,tapering,smooth,smooth,pink,pink,white,one,evanescent,white,several,paths
5466,5467,edible,knobbed,scaly,brown,yes,none,free,close,broad,red,enlarging,smooth,smooth,white,red,white,two,evanescent,white,clustered,waste
5467,5468,poisonous,flat,smooth,white,yes,foul,free,close,broad,white,tapering,smooth,smooth,white,white,white,one,pendant,chocolate,several,urban
5468,5469,poisonous,flat,smooth,white,yes,foul,free,close,broad,pink,tapering,smooth,smooth,white,white,white,one,pendant,chocolate,several,urban
5469,5470,poisonous,convex,scaly,brown,no,fishy,free,close,narrow,buff,tapering,silky,silky,white,pink,white,one,evanescent,white,several,woods
5470,5471,poisonous,convex,smooth,white,yes,foul,free,close,broad,white,tapering,fibrous,smooth,white,white,white,one,pendant,chocolate,scattered,grasses
5471,5472,poisonous,convex,scaly,brown,no,fishy,free,close,narrow,buff,tapering,smooth,smooth,pink,white,white,one,evanescent,white,several,leaves
5472,5473,poisonous,bell,smooth,pink,yes,none,free,close,broad,white,enlarging,smooth,smooth,white,white,white,two,pendant,green,several,grasses
5473,5474,poisonous,convex,scaly,red,no,fishy,free,close,narrow,buff,tapering,silky,smooth,pink,white,white,one,evanescent,white,several,woods
5474,5475,poisonous,flat,scaly,gray,no,foul,free,close,broad,gray,enlarging,silky,silky,brown,brown,white,one,large,chocolate,several,paths
5475,5476,poisonous,convex,scaly,yellow,no,foul,free,close,broad,gray,enlarging,silky,silky,pink,brown,white,one,large,chocolate,several,woods
5476,5477,poisonous,convex,scaly,gray,no,foul,free,close,broad,chocolate,enlarging,silky,silky,brown,buff,white,one,large,chocolate,several,grasses
5477,5478,poisonous,flat,scaly,white,yes,none,free,close,broad,green,enlarging,smooth,smooth,white,white,white,two,pendant,green,several,meadows
5478,5479,poisonous,flat,smooth,gray,yes,foul,free,close,broad,chocolate,tapering,fibrous,fibrous,white,white,white,one,pendant,chocolate,scattered,grasses
5479,5480,edible,knobbed,scaly,pink,yes,none,free,close,broad,white,enlarging,smooth,smooth,red,red,white,two,evanescent,white,clustered,waste
5480,5481,poisonous,convex,smooth,white,yes,foul,free,close,broad,white,tapering,fibrous,smooth,white,white,white,one,pendant,chocolate,several,grasses
